id,year,issue_d,final_d,emp_length_int,home_ownership,income_category,annual_inc,income_cat,loan_amount,term,term_cat,application_type,purpose,purpose_cat,interest_payments,loan_condition,interest_rate,grade,grade_cat,dti,total_pymnt,total_rec_prncp,recoveries,installment,region
54353852,2015,01/07/2015,1012016,4,RENT,Low,25000,1,6050, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,25.78,F,6,34.04,1440.97,715.95,0,243.05,ulster
54384387,2015,01/07/2015,1012016,10,MORTGAGE,Low,70000,1,18000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,19.99,E,5,25.51,2820.76,1106.85,0,476.79,Northern-Irl
54207428,2015,01/07/2015,1012016,2,RENT,High,250000,3,35000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,25.78,F,6,12.19,39257.09,35000,0,1043.37,ulster
54514078,2015,01/07/2015,1012016,10,MORTGAGE,Low,75000,1,6025, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,11.53,B,2,17.71,1188.76,865.85,0,198.77,Northern-Irl
54444047,2015,01/07/2015,1112015,4,RENT,Low,48000,1,9200, 36 months,1,INDIVIDUAL,house,12,High,Bad Loan,26.77,G,7,35.95,1484.16,699.88,0,374.46,cannught
54523660,2015,01/07/2015,1102015,6,MORTGAGE,Low,85400,1,31075, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,20.99,E,5,14.8,33005.55,31075,0,840.51,munster
54413524,2015,01/07/2015,1012016,7,RENT,Low,80000,1,12000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,13.33,C,3,33.57,1632.65,874.6,0,275.07,ulster
54393585,2015,01/07/2015,1072015,9,OWN,Low,20000,1,3875, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,28.49,G,7,20.05,3924.07,3875,0,161.32,ulster
54413666,2015,01/07/2015,1122015,2,RENT,Low,77000,1,9600, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,13.33,C,3,16.72,1617.84,1116.28,0,324.99,ulster
54373286,2015,01/07/2015,1012016,4,RENT,Low,100000,1,2200, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,13.33,C,3,7.79,452.97,308.7,0,74.48,cannught
54333946,2015,01/07/2015,1012016,2,RENT,Low,54000,1,16000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,13.99,C,3,27.02,3255.75,2225.4,0,546.77,leinster
54100322,2015,01/07/2015,1012016,5,RENT,Low,57480,1,5600, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,17.57,D,4,16.64,1196.57,742.25,0,201.25,leinster
54047787,2015,01/07/2015,1012016,0.5,RENT,Low,35000,1,12600, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,19.99,E,5,12.48,2795.21,1615.83,0,468.2,Northern-Irl
53494357,2015,01/07/2015,1122015,0.5,RENT,Low,28500,1,10000, 36 months,1,INDIVIDUAL,house,12,Low,Bad Loan,11.53,B,2,10.61,1636.74,1191.82,0,329.91,munster
54239187,2015,01/07/2015,1012016,1,RENT,Low,52000,1,5375, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,18.55,E,5,11.35,1169.32,703.01,0,195.81,Northern-Irl
54313823,2015,01/07/2015,1012016,1,RENT,Low,35000,1,10500, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,28.49,G,7,3.19,2606.04,1195.98,0,437.11,Northern-Irl
54403133,2015,01/07/2015,1012016,0.5,MORTGAGE,Medium,120000,2,14000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,7.26,A,1,24.15,2598.05,2127.45,0,433.95,leinster
54078764,2015,01/07/2015,1012016,10,RENT,Low,100000,1,10000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,12.69,C,3,18.42,1998.6,1415.15,0,335.45,cannught
53996180,2015,01/07/2015,1012016,3,MORTGAGE,Low,32000,1,5200, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,17.57,D,4,30.27,1151.73,689.26,0,186.88,leinster
53995678,2015,01/07/2015,1012016,10,RENT,Low,86000,1,10000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,13.33,C,3,0.74,2016.43,1403.21,0,338.54,ulster
54239013,2015,01/07/2015,1102015,5,MORTGAGE,Medium,180000,2,28000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,13.33,C,3,10.07,28928.25,28000,0,947.89,munster
51881608,2015,01/07/2015,1012016,9,RENT,Low,90000,1,28000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,10.99,B,2,14.11,5465.17,4052.56,0,916.56,munster
54067520,2015,01/07/2015,1012016,2,RENT,Low,95000,1,5000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,13.33,C,3,12.38,1008.21,701.6,0,169.27,Northern-Irl
54027802,2015,01/07/2015,1012016,8,MORTGAGE,Low,56000,1,15000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,18.25,E,5,17.23,3664.7,2315.84,0,544.17,munster
54137693,2015,01/07/2015,1012016,2,OWN,Low,50000,1,8000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,13.33,C,3,14.47,1619.06,1122.55,0,270.83,Northern-Irl
54027654,2015,01/07/2015,1092015,10,MORTGAGE,Low,55000,1,6000, 36 months,1,INDIVIDUAL,house,12,High,Bad Loan,18.25,E,5,6.31,5968.22,5799.81,0,217.67,leinster
53764453,2015,01/07/2015,1012016,10,MORTGAGE,Low,70000,1,15000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,18.25,E,5,18.76,2267.28,964.99,0,382.95,leinster
54137346,2015,01/07/2015,1012016,10,MORTGAGE,Medium,130000,2,4000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,16.55,D,4,11.58,852.03,537.55,0,141.72,Northern-Irl
54027206,2015,01/07/2015,1012016,10,MORTGAGE,Low,63000,1,16000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,19.19,E,5,15.28,3511.18,2074.44,0,588.04,Northern-Irl
53744413,2015,01/07/2015,1012016,2,MORTGAGE,Low,65000,1,15950, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,23.99,F,6,23.3,17817.76,15950,0,458.76,cannught
51868938,2015,01/07/2015,1012016,2,RENT,Low,7200,1,3600, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,24.99,F,6,9.67,853.72,430.79,0,143.12,munster
53382665,2015,01/07/2015,1012016,3,OWN,Low,65000,1,29400, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,22.99,F,6,26.55,4896.74,1670.55,0,828.64,leinster
53744368,2015,01/07/2015,1012016,7,RENT,Low,60000,1,13500, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,16.99,D,4,10.9,2874.76,1803.46,0,481.25,leinster
53794494,2015,01/07/2015,1012016,10,RENT,Low,57000,1,2100, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,17.57,D,4,27.02,450.77,278.35,0,75.47,Northern-Irl
53854186,2015,01/07/2015,1012016,2,MORTGAGE,Low,32300,1,4275, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,21.99,F,6,22.93,974.28,533.38,0,163.25,Northern-Irl
53614716,2015,01/07/2015,1012016,3,OWN,Low,100000,1,18000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,14.65,C,3,7.99,2534.87,1269.21,0,424.92,leinster
53444749,2015,01/07/2015,1072015,1,RENT,Medium,105000,2,25000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,15.61,D,4,1.21,25133.88,25000,0,874.12,Northern-Irl
53654935,2015,01/07/2015,1012016,8,MORTGAGE,Low,98000,1,10000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,19.99,E,5,36.93,2218.43,1282.42,0,371.59,ulster
53654936,2015,01/07/2015,1012016,2,OWN,Low,100000,1,20000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,10.99,B,2,2.94,3915.87,2894.65,0,654.68,munster
53554451,2015,01/07/2015,1072015,4,RENT,Low,91000,1,15000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,17.57,D,4,20.42,15131.78,15000,0,377.41,leinster
53474572,2015,01/07/2015,1012016,1,OWN,Low,56000,1,19375, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,22.99,F,6,13.3,3251.73,1100.88,0,546.08,cannught
52037654,2015,01/07/2015,1012016,2,RENT,Medium,120000,2,25000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,13.99,C,3,1.16,5106.49,3477.14,0,854.32,munster
53392812,2015,01/07/2015,1112015,10,MORTGAGE,Low,64500,1,13800, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,18.55,E,5,25.45,14735.47,13800,0,502.72,cannught
53413413,2015,01/06/2015,1122015,2,RENT,Low,56000,1,5500, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,13.99,C,3,21.39,5898.35,5500,0,187.96,Northern-Irl
53424188,2015,01/06/2015,1122015,1,MORTGAGE,Medium,110000,2,20000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,17.86,D,4,9.45,3018.26,1299.62,0,506.35,cannught
53382223,2015,01/06/2015,1122015,4,RENT,Low,38884,1,3675, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,22.99,F,6,15.52,844.05,452.18,0,142.24,cannught
51486592,2015,01/07/2015,1012016,10,RENT,Low,100000,1,9000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,16.55,D,4,14.99,1904.94,1209.32,0,318.87,ulster
53141550,2015,01/07/2015,1012016,1,MORTGAGE,Low,70000,1,23800, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,18.25,E,5,21.7,5156.39,3125.51,0,863.42,leinster
53081417,2015,01/06/2015,1122015,5,MORTGAGE,Low,94000,1,35000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,20.99,E,5,5.39,36894.51,34999.99,0,946.68,ulster
51626438,2015,01/06/2015,1012016,8,RENT,Low,94000,1,30000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,18.25,E,5,17.59,5330.81,2268.92,0,765.89,ulster
53141136,2015,01/07/2015,1012016,3,RENT,Medium,116000,2,17000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,7.89,A,1,17.11,3183.71,2562.31,0,531.86,leinster
52959168,2015,01/07/2015,1012016,1,RENT,Low,48200,1,4000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,14.65,C,3,13.42,824.62,551.47,0,137.98,ulster
53081245,2015,01/07/2015,1082015,2,RENT,Low,90000,1,8400, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,17.86,D,4,17.64,8508.36,8400,0,303.1,munster
52788787,2015,01/07/2015,1012016,2,MORTGAGE,Low,31000,1,4000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,18.25,E,5,19.2,862.61,525.07,0,145.12,leinster
51989066,2015,01/07/2015,1012016,6.05,MORTGAGE,Low,72000,1,10000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,9.17,B,2,23.38,1907.65,1482.31,0,318.79,leinster
52311439,2015,01/07/2015,1012016,10,RENT,Low,90000,1,34150, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,18.25,E,5,6.17,7364.15,4484.72,0,1238.9,cannught
52698651,2015,01/06/2015,1012016,2,RENT,Low,50000,1,10000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,19.19,E,5,24.27,2194.52,1296.56,0,367.53,cannught
52199536,2015,01/06/2015,1012016,10,MORTGAGE,Medium,103000,2,6400, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,15.61,D,4,19.4,1337.13,871.06,0,223.78,leinster
52768710,2015,01/07/2015,1012016,10,RENT,Low,50000,1,10000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,13.33,C,3,28.25,2023.83,1403.21,0,338.54,ulster
50546447,2015,01/06/2015,1082015,5,RENT,Low,28500,1,10000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,18.25,E,5,27.24,10236.21,10000,0,255.3,cannught
52718359,2015,01/06/2015,1122015,3,RENT,Low,45000,1,7000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,19.19,E,5,19.33,1551.16,905.48,0,257.27,leinster
52456325,2015,01/06/2015,1122015,6.05,MORTGAGE,Low,50000,1,3200, 36 months,1,INDIVIDUAL,house,12,High,Bad Loan,16.99,D,4,15.07,574.24,353.74,0,114.08,cannught
51877378,2015,01/06/2015,1122015,5,RENT,Low,45000,1,12000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,9.17,B,2,12.11,2289.19,1778.78,0,382.55,Northern-Irl
51948379,2015,01/06/2015,1122015,8,RENT,Low,92000,1,8200, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,12.29,C,3,23.67,1647.74,1166.62,0,273.5,ulster
52048783,2015,01/06/2015,1012016,6.05,RENT,Medium,168000,2,24000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,9.99,B,2,8.99,5393.46,4123.34,0,774.3,cannught
52239513,2015,01/06/2015,1012016,10,MORTGAGE,Low,90000,1,27000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,28.49,G,7,18.2,5855.22,1561.24,0,848.67,munster
51882020,2015,01/06/2015,1012016,10,MORTGAGE,Low,70000,1,28000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,21.99,F,6,38.15,5343.85,1923.76,0,773.18,leinster
52008590,2015,01/06/2015,1122015,2,RENT,Low,92000,1,20000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,17.57,D,4,8.95,3027.76,1309.37,0,503.21,ulster
50567533,2015,01/06/2015,1012016,8,RENT,Medium,119000,2,24000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,21.99,F,6,19.68,4609.72,1648.89,0,662.72,ulster
51979853,2015,01/06/2015,1012016,10,OWN,Low,76000,1,3350, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,26.77,G,7,12.05,944.56,461.36,0,136.36,cannught
51407133,2015,01/06/2015,1122015,10,RENT,Low,54000,1,14400, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,17.57,D,4,18.02,3177.78,1908.63,0,517.5,munster
51988560,2015,01/06/2015,1012016,8,RENT,Medium,160000,2,10800, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,12.29,C,3,9.16,2514.17,1801.88,0,360.22,Northern-Irl
51997878,2015,01/06/2015,1012016,0.5,MORTGAGE,Low,75000,1,10000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,14.65,C,3,17,2406.51,1618.38,0,344.95,cannught
51296373,2015,01/06/2015,1012016,4,RENT,Low,72000,1,8000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,11.53,B,2,12.82,1578.46,1149.69,0,263.93,cannught
51880806,2015,01/06/2015,1012016,9,MORTGAGE,Low,90000,1,5000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,12.69,C,3,14.56,1170.59,829.95,0,167.73,munster
52076133,2015,01/06/2015,1012016,10,MORTGAGE,Low,93000,1,25000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,19.99,E,5,3.95,4607.71,1808.66,0,662.21,Northern-Irl
50646524,2015,01/06/2015,1012016,2,RENT,Low,75000,1,13000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,8.18,B,2,11.07,2853.31,2285.21,0,408.46,Northern-Irl
51857830,2015,01/06/2015,1122015,10,RENT,Low,35000,1,10000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,13.99,C,3,14.16,2042.61,1390.87,0,341.73,Northern-Irl
50879678,2015,01/06/2015,1012016,5,RENT,Low,92000,1,30000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,27.88,G,7,18.68,6476.9,1763.53,0,931.91,leinster
52046139,2015,01/06/2015,1012016,5,RENT,Low,31000,1,2600, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,17.86,D,4,8.44,651.58,403.53,0,93.82,ulster
48615789,2015,01/06/2015,1012016,6.05,RENT,Low,84000,1,2300, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,20.99,E,5,22.53,601.19,342.49,0,86.65,ulster
52046658,2015,01/06/2015,1012016,6.05,RENT,Low,20000,1,5800, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,19.99,E,5,3.06,1495.76,875.08,0,215.52,leinster
51986572,2015,01/06/2015,1012016,8,MORTGAGE,High,260000,3,5000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,13.99,C,3,16.32,1192.2,816.15,0,170.87,cannught
51856663,2015,01/06/2015,1012016,0.5,OWN,Low,57000,1,25725, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,19.99,E,5,28.72,4712.8,1861.15,0,681.42,leinster
51105116,2015,01/06/2015,1012016,1,RENT,Low,40000,1,6000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,12.29,C,3,22.35,1392.65,1001.03,0,200.12,cannught
51816259,2015,01/06/2015,1012016,10,RENT,Low,90000,1,13875, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,18.25,E,5,8.68,2465.54,1049.42,0,354.23,ulster
51876320,2015,01/06/2015,1012016,10,RENT,Low,40125,1,5000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,15.61,D,4,17.86,1215.14,799.17,0,174.83,Northern-Irl
51686397,2015,01/06/2015,1012016,4,RENT,Low,27000,1,10000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,17.57,D,4,32.71,1751.51,769.5,0,251.61,cannught
50133784,2015,01/06/2015,1012016,3,RENT,Low,40000,1,5675, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,22.99,F,6,15.18,1530.3,822.57,0,219.65,leinster
51486907,2015,01/06/2015,1012016,0.5,RENT,Low,40550,1,6000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,18.55,E,5,11.45,1523.88,921.26,0,218.58,cannught
51437163,2015,01/06/2015,1102015,10,RENT,Low,58000,1,7875, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,19.99,E,5,20.67,8454.05,7875,0,292.63,Northern-Irl
50779377,2015,01/06/2015,1012016,7,OWN,Medium,160000,2,33375, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,23.99,F,6,20.65,6675.1,2176.09,0,959.94,Northern-Irl
51526626,2015,01/06/2015,1012016,8,RENT,Low,96000,1,20000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,13.33,C,3,28.99,4724.68,3292.43,0,677.07,Northern-Irl
51206333,2015,01/06/2015,1012016,10,RENT,Low,78000,1,6625, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,18.25,E,5,26.2,1675.73,1022.89,0,240.35,ulster
51066890,2015,01/06/2015,1012016,2,OWN,High,271000,3,27300, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,19.99,E,5,5.28,5031.66,1975.1,0,723.14,cannught
51147552,2015,01/06/2015,1012016,10,MORTGAGE,Low,75000,1,25000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,11.53,B,2,9.05,6582.31,5084.6,0,824.76,leinster
50043229,2015,01/06/2015,1012016,2,RENT,Low,80000,1,13425, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,25.78,F,6,20.04,2763.01,834.86,0,400.21,leinster
51057370,2015,01/06/2015,1012016,10,RENT,Low,30000,1,3000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,18.55,E,5,26.68,761.94,461.36,0,109.29,ulster
51046491,2015,01/06/2015,1012016,0.5,OWN,Low,85000,1,10000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,18.55,E,5,19.92,2234.06,1307.88,0,364.29,munster
51166199,2015,01/06/2015,1012016,2,RENT,Low,25000,1,9000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,26.77,G,7,18.24,2550.86,1239.32,0,366.32,munster
51215928,2015,01/06/2015,1012016,2,RENT,Low,56000,1,12000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,20.99,E,5,13.09,2258.07,846.13,0,324.58,leinster
51056459,2015,01/07/2015,1012016,10,RENT,Low,35000,1,9800, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,16.99,D,4,10.97,2086.85,1309.17,0,349.35,leinster
51116071,2015,01/06/2015,1012016,3,RENT,Low,65000,1,25000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,17.86,D,4,32.74,6289.61,3879.65,0,902.06,ulster
50728726,2015,01/06/2015,1012016,0.5,MORTGAGE,High,260000,3,30000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,16.99,D,4,18.25,7548.16,4709.09,0,1069.44,Northern-Irl
51025670,2015,01/06/2015,1012016,7,RENT,Low,68000,1,10000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,12.69,C,3,10.71,2341.1,1659.82,0,335.45,leinster
51045345,2015,01/06/2015,1012016,6,RENT,Low,30000,1,8000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,14.65,C,3,36.4,1918.7,1294.7,0,275.96,cannught
50435451,2015,01/06/2015,1092015,10,RENT,Low,60000,1,5750, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,22.99,F,6,17.54,6066.64,5750,0,222.56,ulster
50596365,2015,01/06/2015,1012016,0.5,RENT,Low,95000,1,35000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,16.99,D,4,1.34,11040.43,7751.61,0,869.66,Northern-Irl
50839444,2015,01/06/2015,1012016,10,MORTGAGE,Medium,110000,2,30000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,18.55,E,5,12.19,7149.96,4437.12,0,1092.87,leinster
50184091,2015,01/06/2015,1012016,5,RENT,Low,48000,1,4825, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,19.99,E,5,14.23,1249.67,727.97,0,179.29,leinster
48655147,2015,01/06/2015,1012016,3,OWN,Medium,120000,2,35000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,20.99,E,5,2.58,9147.52,5210.81,0,1318.45,leinster
50900210,2015,01/06/2015,1012016,8,RENT,Low,40000,1,6025, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,19.99,E,5,14.82,1553.78,909.02,0,223.88,Northern-Irl
50637535,2015,01/06/2015,1122015,4,MORTGAGE,Medium,142000,2,6000, 36 months,1,INDIVIDUAL,house,12,Low,Bad Loan,12.29,C,3,6.74,1221.2,853.62,0,200.12,cannught
50476008,2015,01/06/2015,1102015,10,MORTGAGE,Medium,105000,2,35000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,19.99,E,5,18.18,37743.46,35000,0,927.1,cannught
50585961,2015,01/06/2015,1012016,2,RENT,Low,80000,1,20000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,14.65,C,3,3.21,4908.44,3236.69,0,689.89,Northern-Irl
50428019,2015,01/06/2015,1012016,2,RENT,Low,40000,1,10000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,13.33,C,3,7.23,1597.2,855.1,0,229.23,leinster
50526812,2015,01/06/2015,1012016,0.5,RENT,Medium,120000,2,7200, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,14.65,C,3,13.77,2732.66,2238.57,0,248.36,ulster
48514711,2015,01/06/2015,1012016,10,RENT,Low,48500,1,16225, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,21.99,F,6,14.53,4317.1,2383.52,0,619.56,munster
49773367,2015,01/06/2015,1012016,5,OWN,Low,46000,1,4200, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,16.99,D,4,14.53,1044.15,659.34,0,149.73,leinster
50596404,2015,01/06/2015,1012016,8,MORTGAGE,Low,55000,1,8000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,17.86,D,4,13.27,2012.68,1241.49,0,288.66,Northern-Irl
50626725,2015,01/06/2015,1012016,5,RENT,Low,30000,1,10000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,13.99,C,3,3.08,6384.34,5778.6,0,341.73,Northern-Irl
50293429,2015,01/06/2015,1012016,9,RENT,Low,70000,1,21000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,22.99,F,6,9,5662.78,3043.84,0,812.8,Northern-Irl
50426424,2015,01/06/2015,1012016,2,RENT,Low,42000,1,14000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,17.86,D,4,22.34,2467.26,1069.39,0,354.45,cannught
50506085,2015,01/06/2015,1012016,1,RENT,Low,50000,1,17000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,28.99,G,7,19.25,3749.19,969.78,0,539.51,leinster
49893217,2015,01/05/2015,1072015,0.5,RENT,Low,100000,1,14000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,13.99,C,3,8.14,14205.85,14000,0,478.42,munster
49096430,2015,01/06/2015,1112015,5,MORTGAGE,Low,65000,1,12200, 36 months,1,INDIVIDUAL,house,12,High,Bad Loan,22.99,F,6,6.64,2345.42,1238.91,0,472.2,cannught
50625735,2015,01/06/2015,1012016,2,RENT,Low,34000,1,12225, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,21.99,F,6,16.38,2348.13,839.96,0,337.58,leinster
50555853,2015,01/05/2015,1012016,10,RENT,Low,54000,1,18475, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,21.99,F,6,17.8,4893.22,2714.07,0,705.48,leinster
50605614,2015,01/05/2015,1122015,2,RENT,Low,95000,1,24000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,12.69,C,3,14.05,9101.72,7520.58,0,805.08,Northern-Irl
50625612,2015,01/06/2015,1012016,2,RENT,Low,60000,1,20400, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,20.99,E,5,19.48,3838.67,1438.38,0,551.78,ulster
50293627,2015,01/06/2015,1012016,5,RENT,Low,65000,1,21000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,18.55,E,5,18.91,3755.35,1576.22,0,539.57,leinster
50555315,2015,01/05/2015,1012016,0.5,RENT,Low,25000,1,8500, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,20.99,E,5,30.87,2221.58,1265.52,0,320.2,cannught
50063339,2015,01/05/2015,1012016,7,RENT,Low,60000,1,15000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,17.57,D,4,13.12,2612.59,1154.21,0,377.41,Northern-Irl
48182368,2015,01/05/2015,1122015,5,OWN,Low,50000,1,10000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,7.89,A,1,0.36,2181.25,1764.27,0,312.86,cannught
46916598,2015,01/05/2015,1122015,10,RENT,Medium,200000,2,16000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,24.99,F,6,16.84,3264.5,1016.04,0,469.53,cannught
50364782,2015,01/05/2015,1122015,2,MORTGAGE,Low,75000,1,8800, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,18.25,E,5,12.34,2216.91,1358.66,0,319.25,leinster
50315163,2015,01/05/2015,1122015,10,OWN,Low,52000,1,8000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,13.99,C,3,25.83,1907.51,1305.83,0,273.39,leinster
50303554,2015,01/05/2015,1122015,0.5,OWN,Low,60000,1,19200, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,19.19,E,5,6.81,4919.08,2927.76,0,705.65,ulster
50273384,2015,01/06/2015,1012016,3,RENT,Low,90000,1,18000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,25.78,F,6,22.28,3730.35,1119.33,0,536.59,leinster
50253616,2015,01/06/2015,1012016,10,MORTGAGE,High,275000,3,15000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,17.57,D,4,12.52,3758.78,2336.7,0,539.06,leinster
50303381,2015,01/05/2015,1122015,1,OWN,Low,42000,1,21000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,22.99,F,6,27.06,4116.34,1405.63,0,591.88,leinster
